id,tweet_created_at,text,user,bio,location,hashtags,user_mentions,in_reply,protected,followers_count,friends_count,listed_count,created_at,favourites_count,geo_enabled,verified,statuses_count,coordinates,is_quote_status,retweet_count,retweeted,lang,source,place,kwd 
1601517289051811840,2022-12-10 10:00:51+00:00,@AvinashArya09 Bro u forgot ur nation bhikaristan can't even win against Zimbabwe in t20 wcup cry kidoo 🤣🤣🤣🤣🤣🤣🤣🤣😂😂😂😂,TheDestroyer181,"Die hard Fan of 👑, Mr.360° & RCB❤️ Always Active .Fb 
#playbold",,[],1,1601516516280651778,False,1194,1197,0,2020-08-13 05:37:20+00:00,1762,False,False,3667,,False,1,False,en,Twitter for Android,,w
1601514725199650821,2022-12-10 09:50:39+00:00,"@Zimrat_kohli @AvinashArya09 Ur dabur Gozam's porkistan can't even win against Zimbabwe
And Fixing match against Bangladesh in wcup 
Did u forgot Shakib wicket?
Shameless cricket board ever @TheRealPCB",TheDestroyer181,"Die hard Fan of 👑, Mr.360° & RCB❤️ Always Active .Fb 
#playbold",,[],2,1601514446748536832,False,1194,1197,0,2020-08-13 05:37:20+00:00,1762,False,False,3667,,False,0,False,en,Twitter for Android,,w
1601508728812937216,2022-12-10 09:26:50+00:00,"@loyalmessi @ESPNcricinfo yeah we saw how it went in last odd Asia cup, you will see a repeat of this in 23 wcup. Never underestimate someone.",GAURAVMISHRA09,,,[],2,1601508056365309953,False,111,701,0,2011-06-11 05:48:38+00:00,4696,False,False,20846,,False,0,False,en,Twitter Web App,,w
1601508016909848579,2022-12-10 09:24:00+00:00,"@Damoadelaide @Socceroos Also like recognising the players.  As much as I was impressed and entertained with WCup, like seeing familiar faces. #SYDvMCY",LynCroft1,"Mum, wife, teacher. Have a cat, watch soccer and want an island without racism,  arrogance, sexism and discrimination.",Redcliffe,[],2,1601507216879947776,False,373,1577,12,2011-09-17 10:10:44+00:00,31747,True,False,6232,,False,0,False,en,Twitter for Android,,w
1601507240921661441,2022-12-10 09:20:55+00:00,US sports reporter dies after collapsing at W'Cup https://t.co/F4U4m34A9g,PROPHET_NDINKEM,justice advocate,"Lagos, Portugal",[],1,,False,423,370,0,2020-10-23 08:04:26+00:00,39931,False,False,52670,,False,10,False,en,Twitter for Android,,w
1601506967855706113,2022-12-10 09:19:50+00:00,"Sundays are for sipping chai, lounging on the sofa, waiting for two WCUP QFs at night, consuming test cricket.

Beautiful.",mnmufc_,"'No amount of money ever bought a second of time.'
Fighting my chaos of imagining the worst! 🥂 #techrecruiter #lifeenthusiast #mufc ikr?",Slums of Lahore,[],0,,False,393,604,12,2010-12-18 04:39:29+00:00,61704,True,False,63964,,False,0,False,en,Twitter for Android,,w
1601502234885632003,2022-12-10 09:01:01+00:00,@Coop_Daniels @AlgoHQ @JTinvestsInYou Qatar was named as host of the 2022 WCup back in 2010,ruud_von,,,[],3,1601361408825774081,False,29,300,6,2021-05-21 17:32:14+00:00,928,False,False,416,,False,0,False,en,Twitter for iPhone,,w
1601498174874857472,2022-12-10 08:44:53+00:00,@bhawnakohli5 Hope he is now our opener till wcup,gurpals007,Life is a gift of nature; but beautiful living is the gift of wisdom,Punjab,[],1,1601498017613258753,False,153,477,0,2010-02-22 15:34:08+00:00,6135,False,False,6216,,False,0,False,en,Twitter for Android,,w
1601497198075813892,2022-12-10 08:41:01+00:00,W’Cup: Argentina defeats Netherlands in a shootout https://t.co/4zQi9Wpp4M,Newstodayng1,Newstodayng was created to eliminates all biases in news reportage. We tell the story as it is.,,[],0,,False,75,232,0,2022-08-14 15:40:14+00:00,1348,False,False,1548,,False,0,False,en,Jetpack.com,,w
1601493302326755328,2022-12-10 08:25:32+00:00,US sports reporter dies after collapsing at W'Cup https://t.co/F4U4m34A9g,Amb_Insector,"Physicist | Educationist | Humanitarian | Peace ambassador | Extrovert | Teacher | YSU📚|
C.E.O Insector's collection.
Regional coordinator Jaiz comm Nig Ltd",Yobe,[],1,,False,2612,1990,1,2017-07-30 21:38:44+00:00,15558,True,False,19799,,False,10,False,en,Twitter for Android,,w
1601492967834779648,2022-12-10 08:24:12+00:00,US sports reporter dies after collapsing at W'Cup https://t.co/F4U4m34A9g,rashberry04,"A Media/ PR Enthusiast , Little Political Commentator Interested in Global events ,Humble Human , Always Thankful to the CREATOR! cool, easy going",Federal Capital Territory,[],1,,False,338,585,1,2010-03-30 10:32:10+00:00,3708,False,False,4808,,False,10,False,en,Twitter for iPhone,,w
1601491435085185024,2022-12-10 08:18:07+00:00,US sports reporter dies after collapsing at W'Cup https://t.co/F4U4m34A9g,OkechukwuOzor,... Other parts of my social life are heavily evaluated before exchanged on here or elsewhere. My views are mine and I won't want you to like them. ▪️▪️▪️,Nigeria,[],1,,False,130,828,4,2011-01-09 20:19:46+00:00,1109,True,False,19194,,False,10,False,en,Twitter for Android,,w
1601491152716414977,2022-12-10 08:16:59+00:00,US sports reporter dies after collapsing at W'Cup https://t.co/F4U4m34A9g,MobilePunch,"This is the official Twitter handle of PUNCH Newspapers, the most widely read newspaper in Nigeria.","Lagos, Nigeria",[],0,,False,5881642,2196,3402,2009-03-14 00:27:10+00:00,55,True,True,558834,,False,10,False,en,Echobox,,w
1601490939775975425,2022-12-10 08:16:08+00:00,Yesterday’s wcup games was out of this world ⚽️⚽️⚽️ can’t wait to see whats next! I realy believe that who wins on France vs England will be the winner of this crazy tournament 🏆,Daliesquee,Artist  ✦  https://t.co/Hdikv94xTG,White Noise,[],0,,False,1131,448,17,2021-11-25 10:13:55+00:00,7001,False,False,3675,,False,0,False,en,Twitter for iPhone,,w
1601490475650895873,2022-12-10 08:14:18+00:00,US sports reporter dies after collapsing at W’Cup https://t.co/GQUB0YnDnO,modrenews,"Modrenews is News & Media Agency.
We Inform & Engage 24/7 Around The World📌🌍⬅️$➡️🌍📌",🇺🇲🇦🇺🇨🇦🇳🇬🇻🇬🇨🇿,[],0,,False,548,0,0,2021-12-21 14:15:10+00:00,4,False,False,83885,,False,0,False,en,Jetpack.com,,w
1601490067713052673,2022-12-10 08:12:41+00:00,"*US sports reporter dies after collapsing at W’Cup*
👇🏼
 https://t.co/vE9SwiYWZi",FrankTalkNow1,"Frank Talk Now is about commentaries, analysis, news and other general issues on education in Nigeria and at the global level. Our aim is to provide information","Lagos, Nigeria",[],0,,False,342,486,0,2020-01-10 12:53:58+00:00,2726,False,False,10427,,False,0,False,en,Twitter for Android,,w
1601489528082006016,2022-12-10 08:10:32+00:00,US sports reporter dies after collapsing at W’Cup https://t.co/dKO2lbLzUd,totorinews_,"🥺
https://t.co/w8Qj3GCXkO",,[],0,,False,1070,27,2,2013-09-08 20:54:48+00:00,466,False,False,9189,,False,0,False,en,Jetpack.com,,w
1601487916315942912,2022-12-10 08:04:08+00:00,US sports reporter dies after collapsing at W’Cup https://t.co/iFRhnSJKLH  #Nigeria #NigeriaNews https://t.co/RFFR2HT5N0,NigNewspapers,Get the headlines as they happen! 'Nigeria Newspapers Online' is a repository of all top Nigeria newspapers online and Offline.,London - UK,"[{'text': 'Nigeria', 'indices': [75, 83]}, {'text': 'NigeriaNews', 'indices': [84, 96]}]",0,,False,4778,7,26,2012-03-10 20:43:07+00:00,0,False,False,202809,,False,0,False,en,NigNewspapers,,w
1601483775635902464,2022-12-10 07:47:40+00:00,US sports reporter dies after collapsing at W’Cup https://t.co/J2GnXyq2oj,Hotsportng,"Sport at Your Reach

It a gooo! ©",,[],0,,False,13,142,0,2022-08-09 21:59:34+00:00,65,True,False,2592,,False,0,False,en,Jetpack.com,,w
1601483459465281543,2022-12-10 07:46:25+00:00,US sports reporter dies after collapsing at W’Cup https://t.co/rNSldCtlF0,4ginfomedia,"💯 Informative 📰
💯 Entertaining 📡
WhatsApp TV - 08127477405","Lagos, Nigeria",[],0,,False,780,1030,2,2018-11-15 13:28:55+00:00,11903,True,False,30368,,False,0,False,en,Jetpack.com,,w
1601483221266481153,2022-12-10 07:45:28+00:00,US sports reporter dies after collapsing at W’Cup https://t.co/sd0y8r2QNl,9janews241,,,[],0,,False,176,327,0,2018-09-24 15:11:30+00:00,4,False,False,81324,,False,0,False,en,Jetpack.com,,w
1601482057640820739,2022-12-10 07:40:51+00:00,US sports reporter dies after collapsing at W'Cup - https://t.co/jasvdF9T2J https://t.co/SamIBjE8tX,RearnAfri,Be reward-ly informed – A platform that takes information from different information hub to reward & inform her users in a summarized method...,"Lagos, Nigeria.",[],0,,False,35,122,0,2019-12-15 01:02:08+00:00,76,False,False,11721,,False,0,False,en,SMAP Lite,,w
1601474443615694850,2022-12-10 07:10:35+00:00,"@__reefa__ Only if I win the EPL, but for now I'm happy to see you lost with which team to support in the Wcup 😌",Donervich,"Matthew 6 V25 - 34 // 9|11🙌 //My tweets are mized, it's nothing serious😌",Johannesburg/Pretoria ,[],1,1601473597868244994,False,1099,980,3,2014-08-18 15:59:03+00:00,9806,True,False,13442,,False,0,False,en,Twitter for Android,,w
1601474211645902848,2022-12-10 07:09:40+00:00,@Vidyart03310121 Atleast they qualified for the wcup someone's best player is sitting home watching them bully his friends,susmitmore,,Mumbai,[],1,1601455277689405440,False,174,344,4,2010-06-06 09:33:50+00:00,6038,True,False,1995,,False,0,False,en,Twitter for Android,,w
1601464572711301121,2022-12-10 06:31:22+00:00,@DaveOCKOP @PSierraR Fabulous fkup from the club and whoever thought it was ok to send him training outside when it was said beforehand that he wouldnt be ready before the end of Wcup. What a season we are having in fkups.,si_o_Quee,,,[],2,1601334942004543489,False,12,32,0,2022-06-01 12:56:19+00:00,336,False,False,2066,,False,0,False,en,Twitter for iPhone,,w
1601463462361718784,2022-12-10 06:26:57+00:00,"Friday night out sambil nonton Wcup 2022

#happyeating #happyface #happylife #fridaynight #bryosb #enjoyeating #enjoydrinking #enjoythemoment https://t.co/K2zshtERPn",Bryan_Osbert,"Lamun Sira Sekti, Ojo Mateni.
Lamun Sira Banter, Ojo Ndhisiki.
Lamun Sira Pinter, Ojo Minteri.","ÜT: -6.172809,106.898549","[{'text': 'happyeating', 'indices': [42, 54]}, {'text': 'happyface', 'indices': [55, 65]}, {'text': 'happylife', 'indices': [66, 76]}, {'text': 'fridaynight', 'indices': [77, 89]}, {'text': 'bryosb', 'indices': [90, 97]}, {'text': 'enjoyeating', 'indices': [98, 110]}]",0,,False,175,119,17,2010-03-04 04:18:29+00:00,927,True,False,7200,,False,0,False,en,Instagram,,w
1601463266819149824,2022-12-10 06:26:11+00:00,"Friday night out sambil nonton Wcup 2022

#happyeating #happyface #happylife #fridaynight #bryosb #enjoyeating #enjoydrinking #enjoythemoment https://t.co/3d7hbnICOZ",Bryan_Osbert,"Lamun Sira Sekti, Ojo Mateni.
Lamun Sira Banter, Ojo Ndhisiki.
Lamun Sira Pinter, Ojo Minteri.","ÜT: -6.172809,106.898549","[{'text': 'happyeating', 'indices': [42, 54]}, {'text': 'happyface', 'indices': [55, 65]}, {'text': 'happylife', 'indices': [66, 76]}, {'text': 'fridaynight', 'indices': [77, 89]}, {'text': 'bryosb', 'indices': [90, 97]}, {'text': 'enjoyeating', 'indices': [98, 110]}]",0,,False,175,119,17,2010-03-04 04:18:29+00:00,927,True,False,7200,,False,0,False,en,Instagram,,w
1601463141850058752,2022-12-10 06:25:41+00:00,"Friday night out sambil nonton Wcup 2022

#happyeating #happyface #happylife #fridaynight #bryosb #enjoyeating #enjoydrinking #enjoythemoment https://t.co/xxVVMpAMcb",Bryan_Osbert,"Lamun Sira Sekti, Ojo Mateni.
Lamun Sira Banter, Ojo Ndhisiki.
Lamun Sira Pinter, Ojo Minteri.","ÜT: -6.172809,106.898549","[{'text': 'happyeating', 'indices': [42, 54]}, {'text': 'happyface', 'indices': [55, 65]}, {'text': 'happylife', 'indices': [66, 76]}, {'text': 'fridaynight', 'indices': [77, 89]}, {'text': 'bryosb', 'indices': [90, 97]}, {'text': 'enjoyeating', 'indices': [98, 110]}]",0,,False,175,119,17,2010-03-04 04:18:29+00:00,927,True,False,7200,,False,0,False,en,Instagram,,w
1601461244170575875,2022-12-10 06:18:08+00:00,"Toggl 2022/12/09
⏰self-study
plan=00:03
CS 6332=04:04
CS 5333=03:19
⏰movie
Wcup=01:18
⏰lecture
CS 6332=00:32
⏰interview prep
LeetCode=00:38
⏰health
walking=00:31",GilgameshbotA,Automatic daily report,CST,[],0,,False,0,0,0,2022-11-05 17:23:32+00:00,0,False,False,58,,False,0,False,en,GilgameshJpnBot,,w
1601458682201772032,2022-12-10 06:07:58+00:00,"@PatrickTimmons1 I was going to compare Messi's WCup performance with Ronaldo. But I realised that he is 2.5 yr younger than him, than I decided to not.

After 2.5 yrs I will be looking into it, so do people.",moustachecat99,PhD holder! Hayat hakkında yazıyor ve okuyorum. 'Kalpler ancak Allah'ı anmakla mutmain olur.' 'Surely in the remembrance of Allah do hearts find comfort.',Türkiye,[],1,1601334890498097152,False,39,138,0,2016-05-27 18:55:30+00:00,9376,True,False,5914,,False,0,False,en,Twitter for Android,,w
1601452946163892225,2022-12-10 05:45:10+00:00,#Lionel_Messi is two wins away frm winning his 1st WCup♥️⚽️ https://t.co/BpCfTpDE2U,HaseebAliSyed1,Sports lover,,"[{'text': 'Lionel_Messi', 'indices': [0, 13]}]",0,,False,51,69,0,2021-05-30 06:08:00+00:00,2490,False,False,2376,,False,0,False,en,Twitter for Android,,w
1601441490525638656,2022-12-10 04:59:39+00:00,@Voice_For_India Can i ask one thing? Y Brazil argentina croatia teams are not part of Crckt Wcup??,prabhueswardas,"Proud Indian🇮🇳  Kindful To Animals Than Men🙏. i beleive in, 
Judge a Person On How They Treat Animals.",Kerala,[],1,1601422830423670784,False,1201,1867,3,2012-03-19 02:35:34+00:00,29177,True,False,25228,,False,0,False,en,Twitter for Android,,w
1601434294802845696,2022-12-10 04:31:03+00:00,"@VinSmart_ @Abdifatahhanuu1 @FIFAWorldCup Its not my team, fifa lick messi’s ass. At the his last WCUP",mgnc70,,,[],3,1601341487723446273,False,4,19,0,2022-10-11 20:15:48+00:00,102,False,False,77,,False,0,False,en,Twitter for iPhone,,w
1601417187411234817,2022-12-10 03:23:05+00:00,Argentina hit W'Cup semis after terrific shootout display https://t.co/1SOKvn5xnw,Gameghost19,Business consultant,"Jeffersonville, IN",[],1,,False,171,340,0,2022-09-23 21:41:59+00:00,10986,False,False,5300,,False,13,False,en,Twitter for iPhone,,w
1601407726953037825,2022-12-10 02:45:29+00:00,"#FILuge WCup #WhistlerMountain 🇨🇦
singles W 🛷
1⃣ Madeleine #Egle 🇦🇹 1:17.137
2⃣ Julia Taubitz 🇩🇪 +0.024
3⃣ Merle Fräbel 🇩🇪 + 0.045
4⃣ Dajana Eitberger 🇩🇪 +0.135
5⃣ Anna Berreiter 🇩🇪 +0.195
#slittino #luge https://t.co/q9kVKtGXGe",SportRisultati,Risultati da tutti gli sport del mondo (o quasi...),,"[{'text': 'FILuge', 'indices': [0, 7]}, {'text': 'WhistlerMountain', 'indices': [13, 30]}, {'text': 'Egle', 'indices': [59, 64]}]",0,,False,567,201,113,2015-01-01 14:26:16+00:00,17,False,False,150934,,True,0,False,en,Twitter Web App,,w
1601389931808673792,2022-12-10 01:34:46+00:00,WCup Netherlands Argentina Soccer,AKE_11333,,,[],0,,False,35,55,0,2015-04-02 04:15:10+00:00,2,False,False,141,,False,0,False,en,Twitter Web App,,w
1601389145745936389,2022-12-10 01:31:39+00:00,WCup Netherlands Argentina Soccer,cbdvsvlr562,,,[],0,,False,448,251,0,2014-06-02 14:21:34+00:00,209,False,False,12398,,False,0,False,en,Twitter Web App,,w
1601387653877837825,2022-12-10 01:25:43+00:00,"I love canaries’ soccer ⚽️ 🦜🇧🇷
Very sad can’t watch it in this WCup anymore..🥺
Thank you for being amazing and always showing a magic 🧙‍♂️",aidaroo1,正看護師🇦🇺感染対策課 シドニー在住 日本とオーストラリアの医療 両方に役立つ情報提供をしたい。Registered Nurse in Australia. Infection Prevention Control Lead. thinking about soccer all day⚽️⚽️⚽️🍀,Australia,[],0,,False,33,85,0,2020-03-05 02:26:32+00:00,6089,False,False,1892,,False,0,False,en,Twitter for iPhone,,w
1601384600164798464,2022-12-10 01:13:35+00:00,WCup Netherlands Argentina Soccer,douk2o_11,douk2o,,[],0,,False,29,54,0,2015-04-03 04:30:45+00:00,2,False,False,131,,False,0,False,en,Twitter Web App,,w
1601381230263472128,2022-12-10 01:00:12+00:00,WCup Netherlands Argentina Soccer,suyo112z,,,[],0,,False,179,249,0,2015-05-28 04:52:51+00:00,159,False,False,1265,,False,0,False,en,Twitter Web App,,w
1601380834321534977,2022-12-10 00:58:37+00:00,@DevojcetoodMKD @TrollFootball bro is angry cuz his country isnt playing in wcup,Niksy46876855,"nah man, wrong profile",,[],2,1601283716009320448,False,7,20,0,2020-02-26 09:14:38+00:00,5,False,False,10,,False,0,False,en,Twitter for Android,,w
1601379391442853890,2022-12-10 00:52:53+00:00,Qatar Soccer WCup Match Moments Day 18 Photo Gallery,dnioido,dnioido,,[],0,,False,142,161,0,2014-12-13 12:58:57+00:00,91,False,False,1029,,False,0,False,en,Twitter Web App,,w
1601378448043560960,2022-12-10 00:49:08+00:00,"@ranjha001 Hahahahaha bohat acha howa....Brazil deserved to be out of WCup...,😀😀😂😂🤣🤣",AliRao80,"Insafian, Biggest anti N-league, rational political worker who believes in justice and honesty","Lahore, Pakistan",[],1,1601280555802583041,False,113,418,0,2012-07-09 00:42:04+00:00,1990,False,False,3238,,False,0,False,en,Twitter for Android,,w
1601378067028406272,2022-12-10 00:47:38+00:00,WCup Netherlands Argentina Soccer,C3212HORT,수진,,[],0,,False,48,59,0,2015-04-03 13:02:51+00:00,0,False,False,148,,False,0,False,en,Twitter Web App,,w
1601377034244354048,2022-12-10 00:43:31+00:00,WCup Netherlands Argentina Soccer,NOV_1ELLA,노벨라,,[],0,,False,146,170,0,2014-12-09 08:08:36+00:00,106,False,False,1176,,False,0,False,en,Twitter Web App,,w
1601372887780274180,2022-12-10 00:27:03+00:00,WCup Netherlands Argentina Soccer,clk573vn,,,[],0,,False,159,255,0,2015-05-19 12:15:12+00:00,154,False,False,1409,,False,0,False,en,Twitter Web App,,w
1601372722617257984,2022-12-10 00:26:23+00:00,WCup Netherlands Argentina Soccer,ayrssg42w,,,[],0,,False,365,257,0,2014-08-21 02:35:32+00:00,175,False,False,1121,,False,0,False,en,Twitter Web App,,w
1601372061028712449,2022-12-10 00:23:46+00:00,Argentina WCup Soccer,Urinsoe,Urinsoe,,[],0,,False,124,134,0,2014-12-14 03:22:47+00:00,95,False,False,864,,False,0,False,en,Twitter Web App,,w
1601371666051141637,2022-12-10 00:22:11+00:00,"@The_chidinma No PLS

CR7 to win WCup",the_fisherman11,"Blogger
Peter Obi 4 PRESIDENT 💯 
Proudly #OBIDIENT🔥
For the sake of our future VOTE for PO😍
Vote LABOUR PARTY 🙏 
 #SuiGlobalRider
 LFG🌽,🌾
https://t.co/lK4gYuWmuY",Nigeria,[],1,1601341568056954882,False,803,2355,5,2018-07-17 07:41:57+00:00,36675,True,False,24335,,False,0,False,en,Twitter for Android,,w
1601371124788432897,2022-12-10 00:20:02+00:00,@WBunnywabbit @GracenoteLive @nielsen Blowing a 2 goal lead in last 10 minutes doesn't look like a WCUP champ to me,ChrisP87983774,,,[],3,1601367601858609154,False,8,74,0,2022-08-01 15:27:47+00:00,109,False,False,322,,False,0,False,en,Twitter for Android,,w
1601367032523476993,2022-12-10 00:03:47+00:00,WCup Netherlands Argentina Soccer,saneodon,9994,,[],0,,False,45,49,0,2015-04-03 08:35:46+00:00,4,False,False,147,,False,0,False,en,Twitter Web App,,w
1601366836821753856,2022-12-10 00:03:00+00:00,WCup Netherlands Argentina Soccer,muyepp247,도르만,,[],0,,False,117,162,0,2014-12-09 08:29:10+00:00,99,False,False,1116,,False,0,False,en,Twitter Web App,,w
1601365303132229632,2022-12-09 23:56:54+00:00,"@KiIIMessi @MadridXtra @HRTsport the selfish mpsypal fan speaking about the person who took his team to wcup semi finals at age 37,makes sense 😂😊😂",pari_1989_,Hala Madrid Y Nada Más,,[],3,1601207350085312512,False,276,670,1,2022-08-10 22:49:58+00:00,30406,False,False,2104,,False,0,False,en,Twitter for Android,,w
1601364227184553986,2022-12-09 23:52:38+00:00,"@fkeyamo And same wcup gives us more to note: one of it is how will witness the almighty structure like Brazil submitting in respect 4 a no structure like crotia. Be wise and ready to count ur shame come 2023, man.",FriaryAndrew,"Wisdom is found on the lips of the descending, but a rod is at the back of him who lack judgement.",,[],1,1601348669634416641,False,13,252,0,2022-10-14 08:54:36+00:00,1020,False,False,10,,False,0,False,en,Twitter for Android,,w
1601363023293448193,2022-12-09 23:47:51+00:00,@WusuSunday5 @FutbolMuu He he! Eusebio was was better than Penaldo. He scored 9 goals in the Wcup vs Ronaldo’s 8,MrVinnieP,Sensual massage therapist with mind blowing techniques to make you relax and rejuvenate!,"Johannesburg, South Africa",[],2,1601347447980052483,False,66,676,0,2014-05-06 18:31:11+00:00,91,False,False,318,,False,0,False,en,Twitter for iPhone,,w
1601363009758117888,2022-12-09 23:47:48+00:00,"#FILuge WCup #WhistlerMountain 🇨🇦
singles M 🛷
1⃣ Felix #Loch 🇩🇪 1:39.619
2⃣ Wolfgang Kindl 🇦🇹 +0.034
3⃣ Dominik #Fischnaller 🇮🇹 +0.070
4⃣ Kristers Aparjods 🇱🇻 +0.248
5⃣ Tucker West 🇺🇸 +0.295
#slittino #luge https://t.co/BRvzia9vDm",SportRisultati,Risultati da tutti gli sport del mondo (o quasi...),,"[{'text': 'FILuge', 'indices': [0, 7]}, {'text': 'WhistlerMountain', 'indices': [13, 30]}, {'text': 'Loch', 'indices': [55, 60]}]",0,,False,567,201,113,2015-01-01 14:26:16+00:00,17,False,False,150934,,True,0,False,en,Twitter Web App,,w
1601361669485400065,2022-12-09 23:42:28+00:00,Qatar Soccer WCup Match Moments Day 18 Photo Gallery,a1965540,ffffffff,,[],0,,False,219,240,0,2014-04-13 04:48:52+00:00,161,False,False,20133,,False,0,False,en,Twitter Web App,,w
1601361061860765697,2022-12-09 23:40:03+00:00,"24 GOOOAAALLLS for 🇫🇷 ⚽️⚽️⚽️⚽️⚽️⚽️⚽️⚽️⚽️⚽️⚽️⚽️⚽️⚽️⚽️⚽️⚽️⚽️⚽️⚽️⚽️⚽️⚽️⚽️

Join 🇫🇷France v 🏴󠁧󠁢󠁥󠁮󠁧󠁿England now in #MiniCup https://t.co/d5h2O3wiy3

#FraEng #FIFAWorldCup #FIFAWorldCup2022 #France",HariprasadS4,Intrepid Writer ✒️ Gymaholic 🏋🏽  Bibliophile 📚 Comics Lover 💢 Foodie 🌯 Gamer 🕹️ Movie Buff 📽️ Binge Watcher 📺 Wanderlust 🚶🏽‍♂️,"Trivandrum, Kerala, India",[],0,,False,193,312,2,2012-06-09 15:07:36+00:00,5144,True,False,2319,,False,0,False,en,Twitter for Android,,w
1601358893824999424,2022-12-09 23:31:26+00:00,@d_paag @woprikraadodo Thanks to Inaki and WCup 😂 we can’t eat mpo,d_paag,"Song Writer✍An Influencer🧘‍♂️ Musician🎧🎶 Brand Foster and a Fashion Model, PaaGod is the Soul🌬 It was 50ps With Patience🌛","Tema, Ghana",[],3,,False,767,1568,0,2020-05-31 16:46:18+00:00,28496,True,False,2959,,False,2,False,en,Twitter for Android,,w
1601358204155617280,2022-12-09 23:28:42+00:00,"By far from last couple of Wcup i watched ! 
#Qatar2022 
#WorldCup2022 https://t.co/5wdfxQkAOB",Mahmood_Malek,You'll Never Walk Alone 🇶🇦,Doha-Qatar ,"[{'text': 'Qatar2022', 'indices': [45, 55]}, {'text': 'WorldCup2022', 'indices': [57, 70]}]",0,,False,317,34,2,2011-11-24 14:23:38+00:00,176,True,False,20091,,False,0,False,en,Twitter for iPhone,,w
1601357095873323008,2022-12-09 23:24:18+00:00,"By next Wcup, me n my pals should be ballers 💰. God Abeg",Andy_Crypt,Here for the Web3 | worked marketing @Tenfinance | Pro community manager and moderator. NFTs❤️ . Send DM,,[],0,,False,2142,1239,0,2012-03-01 12:20:28+00:00,14456,False,False,2441,,False,0,False,en,Twitter for iPhone,,w
1601356072505069568,2022-12-09 23:20:14+00:00,Argentina Qualify For W’Cup Semis https://t.co/RAfjGClGon,insidebizng,Get latest news as they break on Inside Business,"Lagos, Nigeria",[],1,,False,18581,11653,17,2018-12-08 08:13:38+00:00,34715,False,False,47165,,False,1,False,en,Twitter for Android,,w
1601354621204975616,2022-12-09 23:14:28+00:00,Argentina hit W'Cup semis after terrific shootout display https://t.co/1SOKvn5xnw,slyman___7,,,[],1,,False,68,135,0,2022-08-27 23:50:14+00:00,8419,False,False,3914,,False,13,False,en,Twitter for iPhone,,w
1601354348755394560,2022-12-09 23:13:23+00:00,Argentina Qualify For W’Cup Semis https://t.co/RAfjGClGon,insidebizng,Get latest news as they break on Inside Business,"Lagos, Nigeria",[],0,,False,18581,11653,17,2018-12-08 08:13:38+00:00,34715,False,False,47165,,False,1,False,en,Jetpack.com,,w
1601351703298990080,2022-12-09 23:02:52+00:00,Argentina hit W'Cup semis after terrific shootout display https://t.co/1SOKvn5xnw,Gifted1303,,,[],1,,False,3,87,0,2022-11-22 22:04:36+00:00,64,False,False,23,,False,13,False,en,Twitter for Android,,w
1601350432030224384,2022-12-09 22:57:49+00:00,@wcup_Q22 @TPJ44 I guess it’s pay back 😜 https://t.co/LoaBFbs3M8,abdllah38409787,استغفر الله وأتوب اليه ❤️,,[],3,,False,648,4986,1,2018-11-27 22:10:54+00:00,687,False,False,122527,,False,1,False,en,Twitter for iPhone,,w
1601349288013205504,2022-12-09 22:53:16+00:00,@wcup_Q22 @TPJ44 I guess it’s pay back 😜 https://t.co/LoaBFbs3M8,m3n7asan,,"philadelphia , PA ",[],2,1601346937394896898,False,295,740,0,2009-12-08 20:13:34+00:00,7860,True,False,9030,,False,1,False,en,Twitter for iPhone,,w
1601347956640481280,2022-12-09 22:47:59+00:00,Argentina hit W'Cup semis after terrific shootout display https://t.co/1SOKvn5xnw,TRVSDRK1,LIFE is a TEACHER 👩‍🏫🤟🏽👨‍🏫,,[],1,,False,450,883,0,2019-10-24 16:24:19+00:00,45872,False,False,34700,,False,13,False,en,Twitter for Android,,w
1601347847391100928,2022-12-09 22:47:33+00:00,Argentina hit W'Cup semis after terrific shootout display https://t.co/1SOKvn5xnw,adesany170,"javaScript - React.js Dev 
 💻",Lagos,[],1,,False,435,525,0,2019-03-30 23:29:45+00:00,3051,False,False,1310,,False,13,False,en,Twitter for Android,,w
1601345923547688963,2022-12-09 22:39:54+00:00,Argentina hit W'Cup semis after terrific shootout display https://t.co/1SOKvn5xnw,Lollyspices,"An Accountant, a loving fellow.🌹  Educationist Event Planner, Decorator, Caterer and a Baker.","Lagos,Nigeria",[],1,,False,213,892,1,2011-08-15 14:54:50+00:00,9771,True,False,6925,,False,13,False,en,Twitter for Android,,w
1601345575932530688,2022-12-09 22:38:31+00:00,@mua177 @wcup_Q22 @OPJ46 please translate in english,zaini_saputra,,,[],3,1601345469166542849,False,16,39,0,2020-05-09 06:01:31+00:00,424,False,False,234,,False,0,False,en,Twitter for Android,,w
1601345539756675072,2022-12-09 22:38:22+00:00,Argentina hit W'Cup semis after terrific shootout display https://t.co/1SOKvn5xnw,_danielferdrick,|| Loner ||,Abuja Nigeria ,[],1,,False,129,245,0,2021-11-24 20:22:17+00:00,3316,True,False,1847,,False,13,False,en,Twitter for Android,,w
1601345519556739074,2022-12-09 22:38:18+00:00,Argentina hit W'Cup semis after terrific shootout display https://t.co/1SOKvn5xnw,Olu_Wa_Seun_,God servant|| Electrical and electronics Engineer|| Drone freak|| Part-time Drummer...,,[],1,,False,406,502,0,2020-12-13 12:39:25+00:00,7054,False,False,5481,,False,13,False,en,Twitter for Android,,w
